jlpt,kanji,kana
1,簡易,かんい
1,灌漑,かんがい
1,眼科,がんか
1,眼球,がんきゅう
1,玩具,がんぐ
1,簡潔,かんけつ
1,還元,かんげん
1,看護,かんご
1,漢語,かんご
1,頑固,がんこ
1,刊行,かんこう
1,慣行,かんこう
1,勧告,かんこく
1,換算,かんさん
1,監視,かんし
1,慣習,かんしゅう
1,観衆,かんしゅう
1,願書,がんしょ
1,干渉,かんしょう
1,頑丈,がんじょう
1,感触,かんしょく
1,肝心,かんじん
1,肝腎,かんじん
1,歓声,かんせい
1,関税,かんぜい
1,岩石,がんせき
1,感染,かんせん
1,幹線,かんせん
1,簡素,かんそ
1,観点,かんてん
1,感度,かんど
1,,カンニング
1,元年,がんねん
1,幹部,かんぶ
1,完ぺき,かんぺき
1,勘弁,かんべん
1,感無量,かんむりょう
1,勧誘,かんゆう
1,関与,かんよ
1,寛容,かんよう
1,元来,がんらい
1,観覧,かんらん
1,官僚,かんりょう
1,慣例,かんれい
1,還暦,かんれき
1,貫禄,かんろく
1,緩和,かんわ
1,議案,ぎあん
1,危害,きがい
1,企画,きかく
1,規格,きかく
1,着飾る,きかざる
1,気兼ね,きがね
1,気軽,きがる
1,器官,きかん
1,季刊,きかん
1,危機,きき
1,聞き取り,ききとり
1,効き目,ききめ
1,帰京,ききょう
1,戯曲,ぎきょく
1,基金,ききん
1,喜劇,きげき
1,議決,ぎけつ
1,棄権,きけん
1,起源,きげん
1,機構,きこう
1,既婚,きこん
1,気障,きざ
1,記載,きさい
1,兆,きざし
1,気質,きしつ
1,期日,きじつ
1,,きしむ
1,議事堂,ぎじどう
1,記述,きじゅつ
1,気象,きしょう
1,築く,きずく
1,傷付く,きずつく
1,傷付ける,きずつける
1,規制,きせい
1,犠牲,ぎせい
1,汽船,きせん
1,寄贈,きぞう
1,偽造,ぎぞう
1,貴族,きぞく
1,議題,ぎだい
1,鍛える,きたえる
1,気立,きだて
1,,きちっと
1,几帳面,きちょうめん
1,,きっかり
1,,きっちり
1,,きっぱり
1,規定,きてい
1,起点,きてん
1,軌道,きどう
1,技能,ぎのう
1,規範,きはん
1,気品,きひん
1,気風,きふう
1,起伏,きふく
1,規模,きぼ
1,,きまぐれ
1,生真面目,きまじめ
1,,きまつ
1,,きまりわるい
1,記名,きめい
1,規約,きやく
1,脚色,きゃくしょく
1,逆転,ぎゃくてん
1,脚本,きゃくほん
1,華奢,きゃしゃ
1,客観,きゃっかん
1,,キャッチ
1,,キャリア
1,救援,きゅうえん
1,休学,きゅうがく
1,究極,きゅうきょく
1,窮屈,きゅうくつ
1,球根,きゅうこん
1,救済,きゅうさい
1,給仕,きゅうじ
1,給食,きゅうしょく
1,休戦,きゅうせん
1,宮殿,きゅうでん
1,旧知,きゅうち
1,窮乏,きゅうぼう
1,丘陵,きゅうりょう
1,寄与,きよ
1,強,きょう
1,驚異,きょうい
1,教科,きょうか
1,協会,きょうかい
1,共学,きょうがく
1,共感,きょうかん
1,協議,きょうぎ
1,境遇,きょうぐう
1,教訓,きょうくん
1,強行,きょうこう
1,強硬,きょうこう
1,教材,きょうざい
1,凶作,きょうさく
1,業者,ぎょうしゃ
1,享受,きょうじゅ
1,教習,きょうしゅう
1,郷愁,きょうしゅう
1,教職,きょうしょく
1,興じる,きょうじる
1,強制,きょうせい
1,行政,ぎょうせい
1,業績,ぎょうせき
1,共存,きょうぞん
1,協調,きょうちょう
1,協定,きょうてい
1,郷土,きょうど
1,脅迫,きょうはく
1,業務,ぎょうむ
1,共鳴,きょうめい
1,郷里,きょうり
1,強烈,きょうれつ
1,共和,きょうわ
1,局限,きょくげん
1,極端,きょくたん
1,居住,きょじゅう
1,拒絶,きょぜつ
1,漁船,ぎょせん
1,漁村,ぎょそん
1,拒否,きょひ
1,許容,きょよう
1,清らか,きよらか
1,,きらびやか
1,切り,きり
1,義理,ぎり
1,切替,きりかえ
1,気流,きりゅう
1,切れ目,きれめ
1,疑惑,ぎわく
1,極めて,きわめて
1,菌,きん
1,近眼,きんがん
1,緊急,きんきゅう
1,近郊,きんこう
1,均衡,きんこう
1,近視,きんし
1,禁じる,きんじる
1,勤勉,きんべん
1,吟味,ぎんみ
1,勤務,きんむ
1,禁物,きんもつ
1,勤労,きんろう
1,苦,く
1,,クイズ
1,食い違う,くいちがう
1,空間,くうかん
1,空腹,くうふく
1,区画,くかく
1,区間,くかん
1,茎,くき
1,区切り,くぎり
1,,くぐる
1,,くじ
1,,くじびき
1,,くすぐったい
1,愚痴,ぐち
1,口吟む,くちずさむ
1,嘴,くちばし
1,朽ちる,くちる
1,覆す,くつがえす
1,,くっきり
1,屈折,くっせつ
1,,ぐっと
1,首飾り,くびかざり
1,首輪,くびわ
1,組み込む,くみこむ
1,組み合わせる,くみあわせる
1,蔵,くら
1,,グレー
1,,クレーン
1,玄人,くろうと
1,黒字,くろじ
1,群,ぐん
1,軍艦,ぐんかん
1,軍事,ぐんじ
1,君主,くんしゅ
1,群集,ぐんしゅう
1,群衆,ぐんしゅう
1,軍備,ぐんび
1,軍服,ぐんぷく
1,刑,けい
1,芸,げい
1,経緯,けいい
1,経過,けいか
1,軽快,けいかい
1,警戒,けいかい
1,計器,けいき
1,契機,けいき
1,敬具,けいぐ
1,軽減,けいげん
1,掲載,けいさい
1,傾斜,けいしゃ
1,形成,けいせい
1,形勢,けいせい
1,軽率,けいそつ
1,携帯,けいたい
1,形態,けいたい
1,刑罰,けいばつ
1,経費,けいひ
1,警部,けいぶ
1,軽蔑,けいべつ
1,経歴,けいれき
1,経路,けいろ
1,,ケース
1,,けがらわしい
1,劇団,げきだん
1,激励,げきれい
1,,ゲスト
1,獣,けだもの
1,決,けつ
1,決意,けつい
1,結核,けっかく
1,血管,けっかん
1,決議,けつぎ
1,決行,けっこう
1,結合,けつごう
1,決算,けっさん
1,月謝,げっしゃ
1,決勝,けっしょう
1,結晶,けっしょう
1,結成,けっせい
1,結束,けっそく
1,,げっそり
1,決断,けつだん
1,月賦,げっぷ
1,欠乏,けつぼう
1,蹴飛ばす,けとばす
1,,けなす
1,煙たい,けむたい
1,煙る,けむる
1,家来,けらい
1,下痢,げり
1,件,けん
1,権威,けんい
1,兼業,けんぎょう
1,原形,げんけい
1,原型,げんけい
1,権限,けんげん
1,現行,げんこう
1,健在,けんざい
1,原作,げんさく
1,検事,けんじ
1,原子,げんし
1,元首,げんしゅ
1,原書,げんしょ
1,懸賞,けんしょう
1,減少,げんしょう
1,健全,けんぜん
1,元素,げんそ
1,現像,げんぞう
1,原則,げんそく
1,見地,けんち
1,現地,げんち
1,限定,げんてい
1,原点,げんてん
1,原典,げんてん
1,原爆,げんばく
1,原文,げんぶん
1,厳密,げんみつ
1,賢明,けんめい
1,倹約,けんやく
1,原油,げんゆ
1,兼用,けんよう
1,権力,けんりょく
1,言論,げんろん
1,語彙,ごい
1,恋する,こいする
1,甲,こう
1,好意,こうい
1,行為,こうい
1,合意,ごうい
1,公演,こうえん
1,後悔,こうかい
1,航海,こうかい
1,工学,こうがく
1,抗議,こうぎ
1,合議,ごうぎ
1,皇居,こうきょ
1,好況,こうきょう
1,鉱業,こうぎょう
1,興業,こうぎょう
1,高原,こうげん
1,交互,こうご
1,煌々と,こうこうと
1,考古学,こうこがく
1,工作,こうさく
1,耕作,こうさく
1,鉱山,こうざん
1,講習,こうしゅう
1,口述,こうじゅつ
1,控除,こうじょ
1,交渉,こうしょう
1,高尚,こうしょう
1,向上,こうじょう
1,行進,こうしん
1,香辛料,こうしんりょう
1,降水,こうすい
1,洪水,こうずい
1,合成,ごうせい
1,公然,こうぜん
1,抗争,こうそう
1,構想,こうそう
1,拘束,こうそく
1,後退,こうたい
1,光沢,こうたく
1,公団,こうだん
1,好調,こうちょう
1,口頭,こうとう
1,講読,こうどく
1,購読,こうどく
1,購入,こうにゅう
1,公認,こうにん
1,光熱費,こうねつひ
1,荒廃,こうはい
1,購買,こうばい
1,好評,こうひょう
1,交付,こうふ
1,降伏,こうふく
1,興奮,こうふん
1,公募,こうぼ
1,巧妙,こうみょう
1,公用,こうよう
1,小売,こうり
1,効率,こうりつ
1,公立,こうりつ
1,護衛,ごえい
1,,コーナー
1,小柄,こがら
1,小切手,こぎって
1,語句,ごく
1,国産,こくさん
1,国定,こくてい
1,告白,こくはく
1,国防,こくぼう
1,国有,こくゆう
1,極楽,ごくらく
1,国連,こくれん
1,焦げ茶,こげちゃ
1,語源,ごげん
1,個々,ここ
1,心地,ここち
1,心得,こころえ
1,心掛け,こころがけ
1,心掛ける,こころがける
1,志,こころざし
1,志す,こころざす
1,心強い,こころづよい
1,心細い,こころぼそい
1,試み,こころみ
1,試みる,こころみる
1,快い,こころよい
1,誤差,ごさ
1,,ございます
1,孤児,こじ
1,,こじれる
1,故人,こじん
1,,こす
1,梢,こずえ
1,個性,こせい
1,戸籍,こせき
1,小銭,こぜに
1,古代,こだい
1,,こたつ
1,,こだわる
1,誇張,こちょう
1,,こつ
1,滑稽,こっけい
1,国交,こっこう
1,骨董品,こっとうひん
1,固定,こてい
1,事柄,ことがら
1,孤独,こどく
1,,ことごとく
1,言付け,ことづけ
1,殊に,ことに
1,,ことによると
1,粉々,こなごな
1,好ましい,このましい
1,碁盤,ごばん
1,個別,こべつ
1,,ごまかす
1,細やか,こまやか
1,,コマーシャル
1,込める,こめる
1,,コメント
1,籠もる,こもる
1,固有,こゆう
1,暦,こよみ
1,凝らす,こらす
1,,ごらんなさい
1,孤立,こりつ
1,懲りる,こりる
1,凝る,こる
1,根気,こんき
1,根拠,こんきょ
1,混血,こんけつ
1,,コンタクト
1,昆虫,こんちゅう
1,根底,こんてい
1,,コンテスト
1,混同,こんどう
1,,コントラスト
1,,コントロール
1,,コンパス
1,根本,こんぽん
1,,さ
1,財,ざい
1,再会,さいかい
1,災害,さいがい
1,細菌,さいきん
1,細工,さいく
1,採掘,さいくつ
1,,サイクル
1,採決,さいけつ
1,再建,さいけん
1,再現,さいげん
1,財源,ざいげん
1,在庫,ざいこ
1,採算,さいさん
1,採集,さいしゅう
1,,サイズ
1,再生,さいせい
1,財政,ざいせい
1,最善,さいぜん
1,採択,さいたく
1,栽培,さいばい
1,再発,さいはつ
1,細胞,さいぼう
1,採用,さいよう
1,遮る,さえぎる
1,,さえずる
1,冴える,さえる
1,竿,さお
1,栄える,さかえる
1,差額,さがく
1,杯,さかずき
1,逆立ち,さかだち
1,,さきに
1,詐欺,さぎ
1,作,さく
1,策,さく
1,柵,さく
1,削減,さくげん
1,錯誤,さくご
1,作戦,さくせん
1,叫び,さけび
1,裂ける,さける
1,捧げる,ささげる
1,,さしかかる
1,指図,さしず
1,差し出す,さしだす
1,差し支える,さしつかえる
1,授ける,さずける
1,摩する,さする
1,,さぞ
1,定まる,さだまる
1,定める,さだめる
1,座談会,ざだんかい
1,雑,ざつ
1,雑貨,ざっか
1,殺人,さつじん
1,察する,さっする
1,雑談,ざつだん
1,,さっと
1,,さっぱりする
1,悟る,さとる
1,裁く,さばく
1,座標,ざひょう
1,,さほど
1,,サボる
1,寒気,さむけ
1,侍,さむらい
1,,さも
1,作用,さよう
1,,さらう
1,障る,さわる
1,酸,さん
1,酸化,さんか
1,山岳,さんがく
1,参議院,さんぎいん
1,産休,さんきゅう
1,,サンキュー
1,残金,ざんきん
1,産後,さんご
1,残酷,ざんこく
1,産出,さんしゅつ
1,参照,さんしょう
1,参上,さんじょう
1,残高,ざんだか
1,,サンタクロース
1,桟橋,さんばし
1,賛美,さんび
1,山腹,さんぷく
1,産婦人科,さんふじんか
1,産物,さんぶつ
1,山脈,さんみゃく
1,死,し
1,仕上がり,しあがり
1,仕上,しあげ
1,仕上げる,しあげる
1,飼育,しいく
1,強いて,しいて
1,,シート
1,,ジーパン
1,仕入れる,しいれる
1,強いる,しいる
1,潮,しお
1,歯科,しか
1,自我,じが
1,資格,しかく
1,視覚,しかく
1,自覚,じかく
1,仕掛,しかけ
1,仕掛ける,しかける
1,,しかしながら
1,指揮,しき
1,磁気,じき
1,磁器,じき
1,色彩,しきさい
1,式場,しきじょう
1,,しきたり
1,事業,じぎょう
1,仕切る,しきる
1,資金,しきん
1,軸,じく
1,,しくじる
1,仕組,しくみ
1,死刑,しけい
1,湿気る,しける
1,自己,じこ
1,施行,しこう
1,思考,しこう
1,志向,しこう
1,嗜好,しこう
1,事項,じこう
1,時刻表,じこくひょう
1,地獄,じごく
1,時差,じさ
1,自在,じざい
1,視察,しさつ
1,資産,しさん
1,支持,しじ
1,自主,じしゅ
1,自首,じしゅ
1,刺繍,ししゅう
1,辞職,じしょく
1,雫,しずく
1,,システム
1,沈める,しずめる
1,施設,しせつ
1,事前,じぜん
1,子息,しそく
1,持続,じぞく
1,自尊心,じそんしん
1,字体,じたい
1,辞退,じたい
1,慕う,したう
1,下心,したごころ
1,下地,したじ
1,親しむ,したしむ
1,下調べ,したしらべ
1,仕立てる,したてる
1,下取り,したどり
1,下火,したび
1,実家,じっか
1,失格,しっかく
1,質疑,しつぎ
1,失脚,しっきゃく
1,実業家,じつぎょうか
1,,シック
1,,じっくり
1,躾,しつけ
1,躾ける,しつける
1,実践,じっせん
1,質素,しっそ
1,実態,じったい
1,失調,しっちょう
1,嫉妬,しっと
1,実費,じっぴ
1,指摘,してき
1,視点,してん
1,自転,じてん
1,助動詞,じょどうし
1,淑やか,しとやか
1,萎びる,しなびる
1,,シナリオ
1,,しなやか
1,屎尿,しにょう
1,地主,じぬし
1,凌ぐ,しのぐ
1,芝,しば
1,始発,しはつ
1,耳鼻科,じびか
1,私物,しぶつ
1,,しぶとい
1,司法,しほう
1,脂肪,しぼう
1,志望,しぼう
1,始末,しまつ
1,染みる,しみる
1,使命,しめい
1,地元,じもと
1,視野,しや
1,弱,じゃく
1,社交,しゃこう
1,,ジャズ
1,謝絶,しゃぜつ
1,社宅,しゃたく
1,若干,じゃっかん
1,三味線,しゃみせん
1,斜面,しゃめん
1,砂利,じゃり
1,洒落る,しゃれる
1,,ジャンパー
1,,ジャンプ
1,,ジャンボ
1,,ジャンル
1,主,しゅ
1,私有,しゆう
1,衆,しゅう
1,住,じゅう
1,収益,しゅうえき
1,修学,しゅうがく
1,周期,しゅうき
1,衆議院,しゅうぎいん
1,就業,しゅうぎょう
1,従業員,じゅうぎょういん
1,集計,しゅうけい
1,襲撃,しゅうげき
1,収支,しゅうし
1,終始,しゅうし
1,修士,しゅうし
1,従事,じゅうじ
1,終日,しゅうじつ
1,充実,じゅうじつ
1,収集,しゅうしゅう
1,修飾,しゅうしょく
1,十字路,じゅうじろ
1,執着,しゅうじゃく
1,柔軟,じゅうなん
1,重複,じゅうふく
1,収容,しゅうよう
1,従来,じゅうらい
1,守衛,しゅえい
1,主演,しゅえん
1,主観,しゅかん
1,修行,しゅぎょう
1,塾,じゅく
1,祝賀,しゅくが
1,宿命,しゅくめい
1,手芸,しゅげい
1,主権,しゅけん
1,主催,しゅさい
1,取材,しゅざい
1,趣旨,しゅし
1,種々,しゅじゅ
1,主食,しゅしょく
1,主人公,しゅじんこう
1,主体,しゅたい
1,主題,しゅだい
1,出演,しゅつえん
1,出血,しゅっけつ
1,出現,しゅつげん
1,出産,しゅっさん
1,出社,しゅっしゃ
1,出生,しゅっしょう
1,出世,しゅっせ
1,出題,しゅつだい
1,出動,しゅつどう
1,出費,しゅっぴ
1,出品,しゅっぴん
1,主導,しゅどう
1,主任,しゅにん
1,首脳,しゅのう
1,守備,しゅび
1,手法,しゅほう
1,樹木,じゅもく
1,樹立,じゅりつ
1,準急,じゅんきゅう
1,準じる,じゅんじる
1,私用,しよう
1,仕様,しよう
1,情,じょう
1,上位,じょうい
1,上演,じょうえん
1,城下,じょうか
1,生涯,しょうがい
1,消去,しょうきょ
1,上空,じょうくう
1,衝撃,しょうげき
1,証言,しょうげん
1,証拠,しょうこ
1,照合,しょうごう
1,詳細,しょうさい
1,上司,じょうし
1,上昇,じょうしょう
1,昇進,しょうしん
1,称する,しょうする
1,情勢,じょうせい
1,消息,しょうそく
1,正体,しょうたい
1,承諾,しょうだく
1,情緒,じょうちょ
1,象徴,しょうちょう
1,小児科,しょうにか
1,使用人,しようにん
1,情熱,じょうねつ
1,譲歩,じょうほ
1,照明,しょうめい
1,条約,じょうやく
1,勝利,しょうり
1,上陸,じょうりく
1,蒸溜,じょうりゅう
1,奨励,しょうれい
1,,ショー
1,除外,じょがい
1,職員,しょくいん
1,植民地,しょくみんち
1,職務,しょくむ
1,諸君,しょくん
1,助言,じょげん
1,徐行,じょこう
1,所在,しょざい
1,所持,しょじ
1,女史,じょし
1,助詞,じょし
1,所属,しょぞく
1,処置,しょち
1,,ショック
1,,しょっちゅう
1,所定,しょてい
1,所得,しょとく
1,処罰,しょばつ
1,初版,しょはん
1,書評,しょひょう
1,処分,しょぶん
1,庶民,しょみん
1,庶務,しょむ
1,所有,しょゆう
1,調べ,しらべ
1,自立,じりつ
1,記す,しるす
1,指令,しれい
1,陣,じん
1,進化,しんか
1,人格,じんかく
1,審議,しんぎ
1,進行,しんこう
1,新興,しんこう
1,振興,しんこう
1,申告,しんこく
1,新婚,しんこん
1,審査,しんさ
1,人材,じんざい
1,紳士,しんし
1,真実,しんじつ
1,信者,しんじゃ
1,真珠,しんじゅ
1,進出,しんしゅつ
1,心情,しんじょう
1,新人,しんじん
1,神聖,しんせい
1,親善,しんぜん
1,真相,しんそう
1,迅速,じんそく
1,人体,じんたい
1,新築,しんちく
1,心中,しんじゅう
1,進呈,しんてい
1,進展,しんてん
1,神殿,しんでん
1,進度,しんど
1,振動,しんどう
1,新入生,しんにゅうせい
1,信任,しんにん
1,神秘,しんぴ
1,辛抱,しんぼう
1,人民,じんみん
1,真理,しんり
1,侵略,しんりゃく
1,診療,しんりょう
1,水源,すいげん
1,推進,すいしん
1,水洗,すいせん
1,吹奏,すいそう
1,推測,すいそく
1,水田,すいでん
1,推理,すいり
1,数詞,すうし
1,崇拝,すうはい
1,据え付ける,すえつける
1,据える,すえる
1,,すがすがしい
1,救い,すくい
1,,すくう
1,健やか,すこやか
1,濯ぐ,すすぐ
1,進み,すすみ
1,裾,すそ
1,,スタジオ
1,,スチーム
1,,ストライキ
1,,スト
1,,ストレス
1,,ストロー
1,,ストロボ
1,,すばしこい
1,素早い,すばやい
1,,ずばり
1,,スプリング
1,,スペース
1,,ずぶぬれ
1,,スポーツカー
1,澄ます,すます
1,清ます,すます
1,済ます,すます
1,,すみやか
1,,スラックス
1,,ずらっと
1,,ずるずる
1,滑,ずれ
1,,すれちがい
1,擦れる,すれる
1,,すんなり
1,生育,せいいく
1,成育,せいいく
1,成果,せいか
1,正解,せいかい
1,正規,せいき
1,正義,せいぎ
1,生計,せいけい
1,政権,せいけん
1,精巧,せいこう
1,星座,せいざ
1,制裁,せいさい
1,政策,せいさく
1,精算,せいさん
1,生死,せいし
1,静止,せいし
1,誠実,せいじつ
1,成熟,せいじゅく
1,青春,せいしゅん
1,清純,せいじゅん
1,聖書,せいしょ
1,正常,せいじょう
1,制する,せいする
1,整然,せいぜん
1,盛装,せいそう
1,盛大,せいだい
1,清濁,せいだく
1,制定,せいてい
1,静的,せいてき
1,製鉄,せいてつ
1,晴天,せいてん
1,正当,せいとう
1,成年,せいねん
1,制服,せいふく
1,征服,せいふく
1,製法,せいほう
1,精密,せいみつ
1,税務署,ぜいむしょ
1,声明,せいめい
1,姓名,せいめい
1,制約,せいやく
1,生理,せいり
1,勢力,せいりょく
1,整列,せいれつ
1,,セール
1,急かす,せかす
1,伜,せがれ
1,責務,せきむ
1,,セクション
1,世辞,せじ
1,世帯,せたい
1,是正,ぜせい
1,世代,せだい
1,切開,せっかい
1,,セックス
1,切実,せつじつ
1,接触,せっしょく
1,接続詞,せつぞくし
1,設置,せっち
1,折衷,せっちゅう
1,設定,せってい
1,説得,せっとく
1,切ない,せつない
1,絶版,ぜっぱん
1,設立,せつりつ
1,攻め,せめ
1,,ゼリー
1,,セレモニー
1,世論,せろん
1,膳,ぜん
1,禅,ぜん
1,繊維,せんい
1,全快,ぜんかい
1,選挙,せんきょ
1,宣教,せんきょう
1,宣言,せんげん
1,先行,せんこう
1,選考,せんこう
1,戦災,せんさい
1,専修,せんしゅう
1,戦術,せんじゅつ
1,,センス
1,潜水,せんすい
1,全盛,ぜんせい
1,先代,せんだい
1,先だって,せんだって
1,先着,せんちゃく
1,前提,ぜんてい
1,先天的,せんてんてき
1,前途,ぜんと
1,戦闘,せんとう
1,潜入,せんにゅう
1,船舶,せんぱく
1,全滅,ぜんめつ
1,専用,せんよう
1,占領,せんりょう
1,善良,ぜんりょう
1,戦力,せんりょく
1,前例,ぜんれい
1,相,そう
1,沿う,そう
1,添う,そう
1,僧,そう
1,像,ぞう
1,相応,そうおう
1,総会,そうかい
1,創刊,そうかん
1,雑木,ぞうき
1,早急,そうきゅう
1,増強,ぞうきょう
1,送金,そうきん
1,走行,そうこう
1,総合,そうごう
1,捜査,そうさ
1,捜索,そうさく
1,操縦,そうじゅう
1,蔵相,ぞうしょう
1,装飾,そうしょく
1,増進,ぞうしん
1,創造,そうぞう
1,相対,そうたい
1,壮大,そうだい
1,騒動,そうどう
1,遭難,そうなん
1,相場,そうば
1,装備,そうび
1,創立,そうりつ
1,添える,そえる
1,,ソース
1,即座に,そくざに
1,促進,そくしん
1,即する,そくする
1,束縛,そくばく
1,側面,そくめん
1,損う,そこなう
1,,そこら
1,素材,そざい
1,阻止,そし
1,訴訟,そしょう
1,育ち,そだち
1,措置,そち
1,,ソックス
1,,そっけない
1,外方,そっぽ
1,備え付ける,そなえつける
1,備わる,そなわる
1,具わる,そなわる
1,聳える,そびえる
1,,ソフト
1,素朴,そぼく
1,背く,そむく
1,染まる,そまる
1,染める,そめる
1,,そらす
1,,そり
1,,それゆえ
1,,ソロ
1,揃い,そろい
1,,ぞんざい
1,損失,そんしつ
1,存続,そんぞく
1,,ダース
1,隊,たい
1,対応,たいおう
1,退化,たいか
1,大概,たいがい
1,体格,たいかく
1,退学,たいがく
1,大金,たいきん
1,待遇,たいぐう
1,対決,たいけつ
1,体験,たいけん
1,対抗,たいこう
1,退治,たいじ
1,大衆,たいしゅう
1,対処,たいしょ
1,退職,たいしょく
1,題する,だいする
1,態勢,たいせい
1,対談,たいだん
1,大胆,だいたん
1,対等,たいとう
1,,タイトル
1,台無し,だいなし
1,滞納,たいのう
1,対比,たいひ
1,,タイピスト
1,大部,たいぶ
1,大便,だいべん
1,代弁,だいべん
1,待望,たいぼう
1,台本,だいほん
1,,タイマー
1,怠慢,たいまん
1,,タイミング
1,,タイム
1,,タイムリー
1,対面,たいめん
1,代用,だいよう
1,体力,たいりょく
1,,タイル
1,対話,たいわ
1,,ダウン
1,耐える,たえる
1,堪える,たえる
1,絶える,たえる
1,断える,たえる
1,打開,だかい
1,高まる,たかまる
1,焚火,たきび
1,妥協,だきょう
1,,たくましい
1,巧み,たくみ
1,丈,たけ
1,打撃,だげき
1,妥結,だけつ
1,駄作,ださく
1,足し算,たしざん
1,多数決,たすうけつ
1,助け,たすけ
1,携わる,たずさわる
1,漂う,ただよう
1,立ち去る,たちさる
1,立ち寄る,たちよる
1,断つ,たつ
1,抱っこ,だっこ
1,達者,たっしゃ
1,脱出,だっしゅつ
1,脱する,だっする
1,達成,たっせい
1,脱退,だったい
1,,だったら
1,盾,たて
1,立て替える,たてかえる
1,建前,たてまえ
1,奉る,たてまつる
1,,だと
1,他動詞,たどうし
1,例え,たとえ
1,辿り着く,たどりつく
1,辿る,たどる
1,束ねる,たばねる
1,,だぶだぶ
1,,ダブル
1,他方,たほう
1,多忙,たぼう
1,給う,たまう
1,魂,たましい
1,溜まり,たまり
1,賜る,たまわる
1,保つ,たもつ
1,,たやすい
1,多様,たよう
1,,だるい
1,弛み,たるみ
1,弛む,たるむ
1,垂れる,たれる
1,,タレント
1,,タワー
1,単一,たんいつ
1,短歌,たんか
1,担架,たんか
1,短気,たんき
1,団結,だんけつ
1,探検,たんけん
1,断言,だんげん
1,短縮,たんしゅく
1,断然,だんぜん
1,炭素,たんそ
1,短大,たんだい
1,単調,たんちょう
1,単独,たんどく
1,旦那,だんな
1,短波,たんぱ
1,蛋白質,たんぱくしつ
1,,ダンプ
1,断面,だんめん
1,弾力,だんりょく
1,治安,ちあん
1,,チームワーク
1,,チェンジ
1,違える,ちがえる
1,畜産,ちくさん
1,畜生,ちくしょう
1,蓄積,ちくせき
1,地形,ちけい
1,知性,ちせい
1,乳,ちち
1,縮まる,ちぢまる
1,秩序,ちつじょ
1,窒息,ちっそく
1,知的,ちてき
1,,チャイム
1,着手,ちゃくしゅ
1,着色,ちゃくしょく
1,着席,ちゃくせき
1,着目,ちゃくもく
1,着陸,ちゃくりく
1,着工,ちゃっこう
1,茶の間,ちゃのま
1,茶の湯,ちゃのゆ
1,,ちやほや
1,,チャンネル
1,宙返り,ちゅうがえり
1,中継,ちゅうけい
1,忠告,ちゅうこく
1,中傷,ちゅうしょう
1,中枢,ちゅうすう
1,抽選,ちゅうせん
1,中断,ちゅうだん
1,中毒,ちゅうどく
1,中腹,ちゅうふく
1,中立,ちゅうりつ
1,中和,ちゅうわ
1,腸,ちょう
1,蝶,ちょう
1,超,ちょう
1,調印,ちょういん
1,聴覚,ちょうかく
1,長官,ちょうかん
1,聴講,ちょうこう
1,徴収,ちょうしゅう
1,聴診器,ちょうしんき
1,挑戦,ちょうせん
1,調停,ちょうてい
1,長編,ちょうへん
1,重宝,ちょうほう
1,調理,ちょうり
1,調和,ちょうわ
1,,ちょくちょく
1,直面,ちょくめん
1,著書,ちょしょ
1,貯蓄,ちょちく
1,直感,ちょっかん
1,著名,ちょめい
1,,ちらっと
1,塵取り,ちりとり
1,治療,ちりょう
1,賃金,ちんぎん
1,沈殿,ちんでん
1,沈没,ちんぼつ
1,沈黙,ちんもく
1,陳列,ちんれつ
1,追及,ついきゅう
1,追跡,ついせき
1,追放,ついほう
1,費やす,ついやす
1,墜落,ついらく
1,痛感,つうかん
1,通常,つうじょう
1,痛切,つうせつ
1,杖,つえ
1,使い道,つかいみち
1,仕える,つかえる
1,司る,つかさどる
1,,つかのま
1,月並,つきなみ
1,継目,つぎめ
1,尽きる,つきる
1,接ぐ,つぐ
1,継ぐ,つぐ
1,尽くす,つくす
1,,つくづく
1,作り,つくり
1,造り,つくり
1,繕う,つくろう
1,付け加える,つけくわえる
1,告げる,つげる
1,,つじつま
1,筒,つつ
1,突っ突く,つっつく
1,謹む,つつしむ
1,突っ張る,つっぱる
1,務まる,つとまる
1,勤め先,つとめさき
1,努めて,つとめて
1,津波,つなみ
1,,つねる
1,募る,つのる
1,唾,つば
1,呟く,つぶやく
1,,つぶら
1,,つぶる
1,壷,つぼ
1,蕾,つぼみ
1,摘む,つむ
1,露,つゆ
1,強まる,つよまる
1,強める,つよめる
1,連なる,つらなる
1,貫く,つらぬく
1,連ねる,つらねる
1,釣り鐘,つりがね
1,吊り革,つりかわ
1,手当,てあて
1,定義,ていぎ
1,提供,ていきょう
1,提携,ていけい
1,体裁,ていさい
1,提示,ていじ
1,,ティシュペーパー
1,定食,ていしょく
1,訂正,ていせい
1,停滞,ていたい
1,邸宅,ていたく
1,定年,ていねん
1,堤防,ていぼう
1,,データ
1,手遅れ,ておくれ
1,,でかい
1,手掛かり,てがかり
1,手掛ける,てがける
1,手数,てかず
1,手軽,てがる
1,適応,てきおう
1,適宜,てきぎ
1,適性,てきせい
1,,できもの
1,手際,てぎわ
1,出くわす,でくわす
1,,デザイン
1,手順,てじゅん
1,手錠,てじょう
1,,デコレーション
1,,デザート
1,手近,てぢか
1,,てっきり
1,鉄鋼,てっこう
1,,デッサン
1,徹する,てっする
1,,てっぺん
1,鉄棒,てつぼう
1,出直し,でなおし
1,掌,てのひら
1,手配,てはい
1,手筈,てはず
